symbol,name,board,industry,total_mv_yi,tag_size,tag_style,tag_sector,status,error
601268.SH,*ST二重(退市),主板,机械,53.89606381,小盘,价值,制造,ok,
601298.SH,青岛港,主板,交通运输,577.05879,大盘,价值,基础设施,ok,
601288.SH,农业银行,主板,银行,24708.80219143,大盘,价值,金融,ok,
601106.SH,中国一重,主板,机械,289.39843952,大盘,价值,制造,ok,
601136.SH,首创证券,主板,非银行金融,446.08007616,中盘,价值,金融,ok,
601026.SH,道生天合,主板,基础化工,123.37373999999998,中盘,价值,周期,ok,
601318.SH,中国平安,主板,非银行金融,10487.9462435,大盘,价值,金融,ok,
601319.SH,中国人保,主板,非银行金融,3263.7305050299997,大盘,价值,金融,ok,
601099.SH,太平洋,主板,非银行金融,260.38328533000004,中盘,价值,金融,ok,
601333.SH,广深铁路,主板,交通运输,215.33952480000002,中盘,价值,基础设施,ok,
601339.SH,百隆东方,主板,纺织服装,119.5156493,中盘,价值,制造,ok,
601166.SH,兴业银行,主板,银行,3893.9657419100004,大盘,价值,金融,ok,
601330.SH,绿色动力,主板,电力及公用事业,112.01478091,小盘,价值,基础设施,ok,
601366.SH,利群股份,主板,商贸零售,38.101722190000004,小盘,价值,消费,ok,
601368.SH,绿城水务,主板,电力及公用事业,42.3827077,小盘,价值,基础设施,ok,
601083.SH,锦江航运,主板,交通运输,164.35324,中盘,价值,基础设施,ok,
601360.SH,三六零,主板,计算机,772.05123405,大盘,成长,科技,ok,
601121.SH,宝地矿业,主板,钢铁,77.06620717,中盘,价值,周期,ok,
601113.SH,华鼎股份,主板,商贸零售,49.3556045,小盘,价值,消费,ok,
601328.SH,交通银行,主板,银行,6150.11938192,大盘,价值,金融,ok,
601311.SH,骆驼股份,主板,电力设备及新能源,122.12451088,中盘,价值,制造,ok,
601398.SH,工商银行,主板,银行,26516.625527419998,大盘,价值,金融,ok,
601399.SH,国机重装,主板,机械,305.13341414999996,中盘,价值,制造,ok,
601377.SH,兴业证券,主板,非银行金融,516.4320401800001,中盘,价值,金融,ok,
601096.SH,宏盛华源,主板,电力设备及新能源,148.20359188,中盘,成长,制造,ok,
601512.SH,中新集团,主板,房地产,133.251321,中盘,价值,周期,ok,
601515.SH,衢州东峰,主板,轻工制造,90.0652274,小盘,价值,制造,ok,
601111.SH,中国国航,主板,交通运输,1207.4307332,大盘,价值,周期,ok,
601058.SH,赛轮轮胎,主板,基础化工,448.16806529999997,大盘,价值,周期,ok,
601555.SH,东吴证券,主板,非银行金融,411.4085949,中盘,价值,金融,ok,
601158.SH,重庆水务,主板,电力及公用事业,209.28110543,大盘,红利,基础设施,ok,
601177.SH,杭齿前进,主板,机械,60.178512600000005,中盘,价值,制造,ok,
601112.SH,振石股份,主板,电力设备及新能源,349.46556649,大盘,成长,制造,ok,
601100.SH,恒立液压,主板,机械,1413.0912434699999,大盘,成长,制造,ok,
601598.SH,中国外运,主板,交通运输,434.72932435999996,大盘,价值,基础设施,ok,
601229.SH,上海银行,主板,银行,1383.95833995,大盘,价值,金融,ok,
601086.SH,国芳集团,主板,商贸零售,59.94,中盘,价值,消费,ok,
601606.SH,长城军工,主板,国防军工,286.4323322,中盘,成长,制造,ok,
601020.SH,华钰矿业,主板,有色金属,258.2068834,中盘,价值,周期,ok,
601198.SH,东兴证券,主板,非银行金融,418.92493939,中盘,价值,金融,ok,
601577.SH,长沙银行,主板,银行,381.64545125,中盘,价值,金融,ok,
601456.SH,国联民生,主板,非银行金融,529.9993088,中盘,价值,金融,ok,
601618.SH,中国中冶,主板,建筑,617.56385127,大盘,价值,基础设施,ok,
601225.SH,陕西煤业,主板,煤炭,2404.36,大盘,红利,周期,ok,
601238.SH,广汽集团,主板,汽车,738.26757116,大盘,价值,制造,ok,
601601.SH,中国太保,主板,非银行金融,3592.2354993,大盘,价值,金融,ok,
601186.SH,中国铁建,主板,建筑,941.0622259500001,大盘,价值,基础设施,ok,
601089.SH,福元医药,主板,医药,107.472,中盘,成长,消费,ok,
601133.SH,柏诚股份,主板,建筑,131.31818205,中盘,价值,周期,ok,
601218.SH,吉鑫科技,主板,电力设备及新能源,60.1769811,中盘,成长,制造,ok,
601226.SH,华电科工,主板,建筑,111.45725282999999,中盘,价值,基础设施,ok,
601200.SH,上海环境,主板,电力及公用事业,108.37153521,中盘,红利,基础设施,ok,
601069.SH,西部黄金,主板,有色金属,301.26740998,大盘,价值,周期,ok,
601168.SH,西部矿业,主板,有色金属,683.2061,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
601665.SH,齐鲁银行,主板,银行,377.84593104,中盘,价值,金融,ok,
601222.SH,林洋能源,主板,电力设备及新能源,130.22984595,中盘,成长,制造,ok,
601336.SH,新华保险,主板,非银行金融,2004.93259982,大盘,价值,金融,ok,
601616.SH,广电电气,主板,电力设备及新能源,41.06178284,小盘,成长,制造,ok,
601628.SH,中国人寿,主板,非银行金融,10604.917316,大盘,价值,金融,ok,
601668.SH,中国建筑,主板,建筑,2041.2272879299999,大盘,价值,基础设施,ok,
601688.SH,华泰证券,主板,非银行金融,1721.42292399,大盘,价值,金融,ok,
601199.SH,江南水务,主板,电力及公用事业,52.37177635,中盘,红利,基础设施,ok,
601689.SH,拓普集团,主板,汽车,1059.5583531300001,大盘,成长,制造,ok,
601696.SH,中银证券,主板,非银行金融,348.639,中盘,价值,金融,ok,
601528.SH,瑞丰银行,主板,银行,103.01347324,中盘,价值,金融,ok,
601236.SH,红塔证券,主板,非银行金融,366.96608633,大盘,价值,金融,ok,
601211.SH,国泰海通,主板,非银行金融,2993.39160576,大盘,价值,金融,ok,
601699.SH,潞安环能,主板,煤炭,399.65226911999997,大盘,价值,周期,ok,
601717.SH,中创智领,主板,机械,356.00874604,中盘,成长,制造,ok,
601233.SH,桐昆股份,主板,石油石化,466.76009233999997,中盘,价值,周期,ok,
601156.SH,东航物流,主板,交通运输,270.6782223,中盘,价值,基础设施,ok,
601728.SH,中国电信,主板,通信,5371.46904163,大盘,价值,基础设施,ok,
601117.SH,中国化学,主板,建筑,523.34129008,大盘,价值,基础设施,ok,
601789.SH,宁波建工,主板,建筑,87.04277618,小盘,价值,基础设施,ok,
601518.SH,吉林高速,主板,交通运输,52.935488729999996,小盘,红利,基础设施,ok,
601801.SH,皖新传媒,主板,传媒,119.43380545999999,中盘,价值,消费,ok,
601326.SH,秦港股份,主板,交通运输,198.353126,中盘,价值,基础设施,ok,
601777.SH,千里科技,主板,汽车,452.1100071,中盘,成长,制造,ok,
601808.SH,中海油服,主板,石油石化,727.66778,大盘,价值,周期,ok,
601588.SH,北辰实业,主板,房地产,63.973380000000006,中盘,价值,周期,ok,
601369.SH,陕鼓动力,主板,机械,173.89857623999998,中盘,价值,制造,ok,
601825.SH,沪农商行,主板,银行,881.50222227,大盘,价值,金融,ok,
601828.SH,美凯龙,主板,商贸零售,104.51358415,小盘,价值,消费,ok,
601838.SH,成都银行,主板,银行,730.28241184,中盘,价值,金融,ok,
601827.SH,三峰环境,主板,电力及公用事业,132.0827307,小盘,价值,基础设施,ok,
601766.SH,中国中车,主板,机械,1764.98014141,大盘,价值,制造,ok,
601375.SH,中原证券,主板,非银行金融,187.57254188000002,中盘,价值,金融,ok,
601595.SH,上海电影,主板,传媒,113.57388,中盘,成长,消费,ok,
601212.SH,白银有色,主板,有色金属,596.82482559,大盘,价值,周期,ok,
601500.SH,通用股份,主板,基础化工,67.06912402,中盘,价值,周期,ok,
601818.SH,光大银行,主板,银行,1878.92052374,大盘,价值,金融,ok,
601868.SH,中国能建,主板,建筑,1287.38933237,大盘,价值,基础设施,ok,
601877.SH,正泰电器,主板,电力设备及新能源,698.8447110000001,大盘,价值,制造,ok,
601869.SH,长飞光纤,主板,通信,3029.2219996599997,大盘,成长,科技,ok,
601881.SH,中国银河,主板,非银行金融,1412.72477148,大盘,价值,金融,ok,
601258.SH,*ST庞大(退市),主板,汽车,40.908900280000005,小盘,价值,周期,ok,
601811.SH,新华文轩,主板,传媒,174.58850149999998,中盘,价值,消费,ok,
601566.SH,九牧王,主板,纺织服装,61.371247620000005,中盘,价值,消费,ok,
601886.SH,江河集团,主板,建筑,107.52189549,中盘,价值,基础设施,ok,
601615.SH,明阳智能,主板,电力设备及新能源,382.87139233,中盘,成长,制造,ok,
601607.SH,上海医药,主板,医药,630.05067135,大盘,成长,消费,ok,
601658.SH,邮储银行,主板,银行,6088.81921204,大盘,价值,金融,ok,
601388.SH,怡球资源,主板,有色金属,91.35073856000001,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
601599.SH,浙文影业,主板,纺织服装,43.75245048,小盘,价值,消费,ok,
601137.SH,博威合金,主板,有色金属,185.90185988000002,中盘,价值,周期,ok,
601579.SH,会稽山,主板,食品饮料,90.3788526,中盘,价值,消费,ok,
601901.SH,方正证券,主板,非银行金融,579.5399382100001,中盘,价值,金融,ok,
601611.SH,中国核建,主板,建筑,430.07414205,大盘,价值,基础设施,ok,
601900.SH,南方传媒,主板,传媒,117.65481054,小盘,成长,消费,ok,
601908.SH,京运通,主板,电力设备及新能源,106.24252588,小盘,成长,制造,ok,
601918.SH,新集能源,主板,煤炭,194.290635,中盘,价值,周期,ok,
601890.SH,亚星锚链,主板,机械,100.44918,小盘,价值,制造,ok,
601916.SH,浙商银行,主板,银行,829.4320060800001,大盘,价值,金融,ok,
601600.SH,中国铝业,主板,有色金属,2176.9658614,大盘,价值,周期,ok,
601519.SH,大智慧,主板,计算机,214.232532,大盘,成长,科技,ok,
601919.SH,中远海控,主板,交通运输,2254.02761266,大盘,价值,基础设施,ok,
601872.SH,招商轮船,主板,交通运输,1497.82689212,大盘,价值,基础设施,ok,
601921.SH,浙版传媒,主板,传媒,177.11111117,中盘,价值,消费,ok,
601929.SH,吉视传媒,主板,传媒,103.99568741,小盘,价值,消费,ok,
601567.SH,三星电气,主板,电力设备及新能源,368.8674675,中盘,成长,制造,ok,
601933.SH,永辉超市,主板,商贸零售,372.98402041,中盘,价值,消费,ok,
601939.SH,建设银行,主板,银行,24616.59589529,大盘,价值,金融,ok,
601390.SH,中国中铁,主板,建筑,1313.30700662,大盘,价值,基础设施,ok,
601568.SH,北元集团,主板,基础化工,162.06666674,中盘,价值,周期,ok,
601956.SH,东贝集团,主板,机械,41.89695817,小盘,价值,制造,ok,
601949.SH,中国出版,主板,传媒,119.56919379,中盘,价值,消费,ok,
601952.SH,苏垦农发,主板,农林牧渔,134.0794,中盘,价值,消费,ok,
601928.SH,凤凰传媒,主板,传媒,252.70857,中盘,成长,消费,ok,
601968.SH,宝钢包装,主板,轻工制造,65.06475246,小盘,价值,制造,ok,
601966.SH,玲珑轮胎,主板,基础化工,207.96373125,中盘,价值,制造,ok,
601718.SH,际华集团,主板,纺织服装,128.21544339000002,中盘,价值,消费,ok,
601666.SH,平煤股份,主板,煤炭,194.33894010999998,中盘,红利,周期,ok,
601990.SH,南京证券,主板,非银行金融,326.45238239,中盘,价值,金融,ok,
601702.SH,华峰铝业,主板,有色金属,208.79274846,大盘,价值,周期,ok,
601989.SH,中国重工(退市),主板,机械,1162.9038015200001,大盘,价值,制造,ok,
601788.SH,光大证券,主板,非银行金融,713.74992652,大盘,价值,金融,ok,
601636.SH,旗滨集团,主板,建材,174.56056995,中盘,价值,周期,ok,
601857.SH,中国石油,主板,石油石化,21102.31874242,大盘,红利,周期,ok,
603001.SH,奥康国际,主板,纺织服装,37.291140000000006,小盘,价值,消费,ok,
601700.SH,风范股份,主板,电力设备及新能源,60.12638543999999,中盘,成长,制造,ok,
603005.SH,晶方科技,主板,电子,203.73844095,中盘,成长,科技,ok,
601778.SH,晶科科技,主板,电力及公用事业,246.86595103000002,大盘,红利,基础设施,ok,
601999.SH,出版传媒,主板,传媒,43.74262718,小盘,成长,消费,ok,
601998.SH,中信银行,主板,银行,4557.33878942,大盘,价值,金融,ok,
601669.SH,中国电建,主板,建筑,983.6136979699999,中盘,价值,基础设施,ok,
601686.SH,友发集团,主板,钢铁,86.67412066,中盘,价值,周期,ok,
601698.SH,中国卫通,主板,国防军工,1435.446163,大盘,成长,制造,ok,
601860.SH,紫金银行,主板,银行,97.74884952000001,中盘,价值,金融,ok,
601678.SH,滨化股份,主板,基础化工,103.87023194000001,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
601677.SH,明泰铝业,主板,有色金属,218.61145362999997,中盘,价值,周期,ok,
603012.SH,创力集团,主板,机械,56.892,小盘,价值,制造,ok,
601975.SH,招商南油,主板,交通运输,202.19089009,中盘,价值,基础设施,ok,
601963.SH,重庆银行,主板,银行,386.14235902999997,中盘,价值,金融,ok,
601865.SH,福莱特,主板,电力设备及新能源,333.15758250000005,中盘,成长,制造,ok,
601609.SH,金田股份,主板,有色金属,185.48287811,中盘,价值,周期,ok,
603017.SH,中衡设计,主板,建筑,35.68378586,小盘,价值,基础设施,ok,
603013.SH,亚普股份,主板,汽车,98.4929515,小盘,价值,制造,ok,
601800.SH,中国交建,主板,建筑,1220.59831688,大盘,价值,基础设施,ok,
601996.SH,丰林集团,主板,轻工制造,27.79867752,小盘,价值,制造,ok,
601558.SH,退市锐电(退市),主板,电力设备及新能源,15.0765,小盘,成长,制造,ok,
603015.SH,弘讯科技,主板,机械,50.0827341,小盘,成长,制造,ok,
603007.SH,*ST花王,主板,建筑,60.686722530000004,小盘,价值,基础设施,ok,
601816.SH,京沪高铁,主板,交通运输,2412.03599294,大盘,红利,基础设施,ok,
603023.SH,威帝股份,主板,汽车,24.94784809,小盘,成长,制造,ok,
603002.SH,宏昌电子,主板,基础化工,146.74975906,中盘,成长,制造,ok,
603031.SH,安孚科技,主板,电子,148.14612606,中盘,成长,科技,ok,
603003.SH,退市龙宇(退市),主板,计算机,9.18155735,小盘,成长,科技,ok,
603029.SH,天鹅股份,主板,机械,22.872967000000003,小盘,价值,制造,ok,
603036.SH,如通股份,主板,机械,37.348892330000005,小盘,价值,制造,ok,
603032.SH,德新科技,主板,机械,53.08255624,小盘,成长,制造,ok,
603010.SH,万盛股份,主板,基础化工,75.23489568000001,小盘,价值,周期,ok,
601727.SH,上海电气,主板,电力设备及新能源,1254.0878160299999,,,,error,"ValueError: style tag '制造' not in ['价值', '成长', '红利']"
603009.SH,北特科技,主板,汽车,177.07447342999998,小盘,成长,制造,ok,
601798.SH,蓝科高新,主板,机械,32.155707559999996,小盘,成长,制造,ok,
603042.SH,华脉科技,主板,通信,34.8319363,小盘,成长,科技,ok,
603025.SH,大豪科技,主板,电力设备及新能源,171.40650766000002,中盘,成长,制造,ok,
603021.SH,ST华鹏,主板,轻工制造,25.01993907,小盘,价值,制造,ok,
601858.SH,中国科传,主板,传媒,172.09185,中盘,价值,科技,ok,
603052.SH,可川科技,主板,电子,156.61238455,小盘,成长,科技,ok,
603037.SH,凯众股份,主板,汽车,39.42427601,小盘,成长,制造,ok,
603048.SH,浙江黎明,主板,汽车,32.504544,小盘,成长,制造,ok,
603053.SH,成都燃气,主板,电力及公用事业,85.066773,小盘,价值,基础设施,ok,
601866.SH,中远海发,主板,交通运输,358.9762383,大盘,价值,周期,ok,
603055.SH,台华新材,主板,纺织服装,84.22174136,小盘,价值,制造,ok,
601608.SH,中信重工,主板,机械,287.1380005,中盘,价值,制造,ok,
603056.SH,德邦股份(退市),主板,交通运输,0.0,中盘,价值,基础设施,ok,
603058.SH,永吉股份,主板,轻工制造,50.09426268,小盘,价值,制造,ok,
603059.SH,倍加洁,主板,轻工制造,34.7552502,小盘,价值,制造,ok,
601888.SH,中国中免,主板,消费者服务,1387.76037853,,,,error,"ValueError: style tag '消费' not in ['价值', '成长', '红利']"
603060.SH,国检集团,主板,机械,50.8907306,小盘,价值,制造,ok,
603004.SH,鼎龙科技,主板,基础化工,50.942976,中盘,价值,周期,ok,
603065.SH,宿迁联盛,主板,基础化工,34.52292793,小盘,价值,周期,ok,
603063.SH,禾望电气,主板,电力设备及新能源,186.41084305,中盘,成长,制造,ok,
603039.SH,泛微网络,主板,计算机,112.33956148000001,中盘,成长,科技,ok,
603062.SH,麦加芯彩,主板,基础化工,54.1404,小盘,价值,周期,ok,
601985.SH,中国核电,主板,电力及公用事业,1787.35938023,大盘,价值,基础设施,ok,
601799.SH,星宇股份,主板,汽车,380.23930669,大盘,成长,制造,ok,
603067.SH,振华股份,主板,基础化工,253.67034286000003,中盘,价值,周期,ok,
601958.SH,金钼股份,主板,有色金属,633.05978328,大盘,价值,周期,ok,
601899.SH,紫金矿业,主板,有色金属,9234.95518822,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
601995.SH,中金公司,主板,非银行金融,1634.9919011900001,大盘,价值,金融,ok,
603019.SH,中科曙光,主板,计算机,1315.63371297,大盘,成长,科技,ok,
603075.SH,热威股份,主板,机械,91.56490775,小盘,成长,制造,ok,
603076.SH,乐惠国际,主板,机械,35.37756393,小盘,价值,制造,ok,
603073.SH,彩蝶实业,主板,基础化工,23.0492,小盘,价值,周期,ok,
601633.SH,长城汽车,主板,汽车,1774.0469205299999,大盘,价值,制造,ok,
603027.SH,千禾味业,主板,食品饮料,126.24697652,,,,error,"ValueError: style tag '消费' not in ['价值', '成长', '红利']"
601965.SH,中国汽研,主板,汽车,174.03002289,中盘,成长,科技,ok,
603078.SH,江化微,主板,基础化工,89.77635133,小盘,成长,制造,ok,
603081.SH,大丰实业,主板,机械,52.38989448,小盘,价值,制造,ok,
603080.SH,新疆火炬,主板,电力及公用事业,30.0546,小盘,价值,基础设施,ok,
603086.SH,先达股份,主板,基础化工,33.176242810000005,小盘,价值,周期,ok,
603085.SH,天成自控,主板,汽车,47.13577,小盘,成长,制造,ok,
603033.SH,三维股份,主板,基础化工,122.08976479,中盘,价值,周期,ok,
603088.SH,宁波精达,主板,机械,69.07834533,小盘,价值,制造,ok,
603011.SH,合锻智能,主板,机械,107.98011303999999,中盘,成长,制造,ok,
603038.SH,华立股份,主板,建材,44.65413502,小盘,价值,基础设施,ok,
603089.SH,正裕工业,主板,汽车,35.42992118,小盘,价值,制造,ok,
603091.SH,众鑫股份,主板,轻工制造,81.19804939999999,小盘,价值,制造,ok,
603050.SH,科林电气,主板,电力设备及新能源,80.17985557,中盘,成长,制造,ok,
603092.SH,德力佳,主板,机械,275.2000688,中盘,成长,制造,ok,
603096.SH,新经典,主板,传媒,26.48208494,小盘,成长,消费,ok,
603041.SH,美思德,主板,基础化工,23.44290458,小盘,成长,周期,ok,
603030.SH,全筑股份,主板,建筑,30.68455102,小盘,价值,基础设施,ok,
603079.SH,圣达生物,主板,医药,32.19174497,小盘,成长,消费,ok,
603097.SH,江苏华辰,主板,电力设备及新能源,54.81789741,小盘,成长,制造,ok,
601992.SH,金隅集团,主板,建材,185.79321773,中盘,价值,周期,ok,
603049.SH,中策橡胶,主板,汽车,430.5092599,大盘,价值,制造,ok,
603099.SH,长白山,主板,消费者服务,98.15705194,小盘,成长,消费,ok,
603098.SH,森特股份,主板,建筑,76.58342687999999,小盘,价值,基础设施,ok,
603087.SH,甘李药业,主板,医药,389.1441873,中盘,成长,消费,ok,
601878.SH,浙商证券,主板,非银行金融,441.82875533,中盘,价值,金融,ok,
603000.SH,人民网,主板,传媒,218.15284534999998,,,,error,"ValueError: sector tag '传媒' not in ['制造', '周期', '基础设施', '消费', '科技', '金融']"
603103.SH,横店影视,主板,传媒,152.77878,小盘,成长,消费,ok,
603106.SH,恒银科技,主板,计算机,47.419371999999996,小盘,成长,科技,ok,
603105.SH,芯能科技,主板,电力及公用事业,54.401186360000004,小盘,价值,基础设施,ok,
603095.SH,越剑智能,主板,机械,47.134128999999994,小盘,价值,制造,ok,
603035.SH,常熟汽饰,主板,汽车,52.82724894,中盘,成长,制造,ok,
603109.SH,神驰机电,主板,汽车,50.49953345,小盘,价值,制造,ok,
603112.SH,华翔股份,主板,机械,109.3421837,小盘,价值,制造,ok,
603117.SH,万林物流,主板,交通运输,27.08373794,小盘,价值,基础设施,ok,
603113.SH,金能科技,主板,煤炭,60.836777170000005,小盘,价值,周期,ok,
603115.SH,海星股份,主板,基础化工,114.46253728,中盘,成长,周期,ok,
603116.SH,红蜻蜓,主板,纺织服装,32.03676448,小盘,价值,消费,ok,
603118.SH,共进股份,主板,通信,119.50855843,中盘,成长,科技,ok,
601882.SH,海天精工,主板,机械,102.6252,中盘,成长,制造,ok,
603122.SH,合富中国,主板,医药,64.32530549,小盘,成长,消费,ok,
601619.SH,嘉泽新能,主板,电力及公用事业,180.30070342000002,中盘,价值,基础设施,ok,
603127.SH,昭衍新药,主板,医药,276.73429765,中盘,成长,科技,ok,
601880.SH,辽港股份,主板,交通运输,384.21980557,中盘,价值,基础设施,ok,
603124.SH,江南新材,主板,电子,180.75319580000001,中盘,成长,科技,ok,
603128.SH,华贸物流,主板,交通运输,73.69931761000001,小盘,价值,基础设施,ok,
603100.SH,川仪股份,主板,电力设备及新能源,102.12146202,小盘,成长,制造,ok,
603131.SH,上海沪工,主板,机械,71.39063992,小盘,价值,制造,ok,
603108.SH,润达医疗,主板,医药,77.39476832,小盘,成长,消费,ok,
601997.SH,贵阳银行,主板,银行,211.69386860000003,中盘,价值,金融,ok,
603136.SH,天目湖,主板,消费者服务,30.49730556,小盘,成长,消费,ok,
603121.SH,华培动力,主板,汽车,75.96696565,小盘,价值,制造,ok,
603135.SH,中重科技,主板,机械,69.89513022,小盘,价值,制造,ok,
601988.SH,中国银行,主板,银行,18591.65616167,大盘,价值,金融,ok,
603138.SH,海量数据,主板,计算机,61.419396389999996,小盘,成长,科技,ok,
603150.SH,万朗磁塑,主板,机械,50.5119047,小盘,价值,制造,ok,
601991.SH,大唐发电,主板,电力及公用事业,719.91103861,大盘,红利,基础设施,ok,
603153.SH,上海建科,主板,建筑,67.70905471,小盘,价值,基础设施,ok,
603072.SH,天和磁材,主板,有色金属,98.18002,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
603158.SH,腾龙股份,主板,汽车,65.07612162000001,小盘,成长,制造,ok,
601898.SH,中煤能源,主板,煤炭,2171.76906492,大盘,红利,周期,ok,
603070.SH,万控智造,主板,电力设备及新能源,60.8718,中盘,成长,制造,ok,
603016.SH,新宏泰,主板,电力设备及新能源,73.798496,中盘,成长,制造,ok,
603163.SH,圣晖集成,主板,机械,113.5,小盘,成长,制造,ok,
603061.SH,金海通,主板,电子,212.193,大盘,成长,科技,ok,
601969.SH,海南矿业,主板,钢铁,227.27941279,中盘,价值,周期,ok,
603165.SH,荣晟环保,主板,轻工制造,53.57840032,小盘,成长,制造,ok,
603045.SH,福达合金,主板,电力设备及新能源,49.05823514,小盘,成长,制造,ok,
603040.SH,新坐标,主板,汽车,116.87447492,中盘,价值,制造,ok,
603166.SH,福达股份,主板,汽车,91.16587192,小盘,价值,制造,ok,
603101.SH,汇嘉时代,主板,商贸零售,46.8048,小盘,价值,消费,ok,
603043.SH,广州酒家,主板,食品饮料,87.19256441,中盘,价值,消费,ok,
603167.SH,渤海轮渡,主板,交通运输,43.25512318,小盘,价值,基础设施,ok,
603018.SH,华设集团,主板,建筑,51.42148951,中盘,价值,基础设施,ok,
603111.SH,康尼机电,主板,机械,58.96289796,中盘,价值,制造,ok,
603177.SH,德创环保,主板,电力及公用事业,23.522918400000002,小盘,价值,基础设施,ok,
603172.SH,万丰股份,主板,基础化工,27.783053999999996,小盘,价值,周期,ok,
603071.SH,物产环能,主板,电力及公用事业,78.16941732,中盘,价值,基础设施,ok,
603176.SH,汇通集团,主板,建筑,26.13804666,小盘,价值,基础设施,ok,
603022.SH,新通联,主板,轻工制造,20.96,小盘,价值,制造,ok,
603006.SH,联明股份,主板,汽车,33.81581525,小盘,成长,制造,ok,
603069.SH,海汽集团,主板,交通运输,55.458,中盘,价值,基础设施,ok,
603102.SH,百合股份,主板,食品饮料,25.5744,小盘,成长,消费,ok,
603180.SH,金牌家居,主板,轻工制造,29.01576803,小盘,价值,制造,ok,
603182.SH,嘉华股份,主板,农林牧渔,24.435675,小盘,成长,消费,ok,
603129.SH,春风动力,主板,汽车,426.69742942000005,中盘,成长,制造,ok,
603093.SH,南华期货,主板,非银行金融,144.83688341,中盘,价值,金融,ok,
603185.SH,弘元绿能,主板,电力设备及新能源,168.71997009,中盘,成长,制造,ok,
603020.SH,爱普股份,主板,基础化工,43.88072512,小盘,价值,周期,ok,
603189.SH,网达软件,主板,计算机,41.10612322,小盘,成长,科技,ok,
603157.SH,退市拉夏(退市),主板,纺织服装,3.23126269,小盘,价值,消费,ok,
603190.SH,亚通精工,主板,汽车,31.7577,小盘,价值,制造,ok,
603191.SH,望变电气,主板,电力设备及新能源,70.21647518,小盘,成长,制造,ok,
603082.SH,北自科技,主板,机械,60.77043761,中盘,成长,制造,ok,
603192.SH,汇得科技,主板,基础化工,39.96592166,小盘,成长,制造,ok,
603028.SH,赛福天,主板,机械,24.427104,小盘,价值,制造,ok,
603051.SH,鹿山新材,主板,基础化工,37.27254582,小盘,成长,周期,ok,
603193.SH,润本股份,主板,基础化工,98.63984995,小盘,成长,制造,ok,
603195.SH,公牛集团,主板,家电,741.9660744,大盘,价值,消费,ok,
603199.SH,九华旅游,主板,消费者服务,41.969856,小盘,成长,消费,ok,
603120.SH,肯特催化,主板,基础化工,35.6628,小盘,价值,周期,ok,
603202.SH,天有为,主板,汽车,156.144,中盘,成长,制造,ok,
603026.SH,石大胜华,主板,基础化工,228.16334423000004,中盘,成长,周期,ok,
603008.SH,喜临门,主板,轻工制造,46.14704211,小盘,价值,制造,ok,
603137.SH,恒尚节能,主板,建材,24.513066759999997,小盘,成长,周期,ok,
603206.SH,嘉环科技,主板,通信,52.860637919999995,小盘,成长,科技,ok,
603194.SH,中力股份,主板,机械,136.1796,中盘,价值,制造,ok,
603207.SH,小方制药,主板,医药,44.836616,小盘,成长,消费,ok,
603014.SH,威高血净,主板,医药,157.95281235,中盘,成长,消费,ok,
603171.SH,税友股份,主板,计算机,231.3322085,大盘,成长,科技,ok,
603208.SH,江山欧派,主板,轻工制造,23.24505483,小盘,价值,制造,ok,
603210.SH,泰鸿万立,主板,汽车,56.57448,小盘,价值,制造,ok,
603156.SH,养元饮品,主板,食品饮料,404.29704317,大盘,价值,消费,ok,
603155.SH,新亚强,主板,基础化工,50.87325348,中盘,价值,周期,ok,
603213.SH,镇洋发展,主板,基础化工,59.35688728,小盘,价值,周期,ok,
603215.SH,比依股份,主板,家电,36.028011930000005,小盘,成长,消费,ok,
603218.SH,日月股份,主板,电力设备及新能源,147.85396938,中盘,成长,制造,ok,
603159.SH,上海亚虹,主板,机械,37.744,小盘,价值,制造,ok,
603119.SH,浙江荣泰,主板,汽车,286.37419470000003,中盘,价值,周期,ok,
603221.SH,爱丽家居,主板,轻工制造,27.853106,小盘,价值,制造,ok,
603151.SH,邦基科技,主板,农林牧渔,29.089142,小盘,成长,周期,ok,
603211.SH,晋拓股份,主板,汽车,71.213696,小盘,成长,制造,ok,
603162.SH,海通发展,主板,交通运输,132.81144027,中盘,价值,基础设施,ok,
603216.SH,梦天家居,主板,轻工制造,67.47507,小盘,价值,制造,ok,
603223.SH,恒通股份,主板,石油石化,62.32409963999999,小盘,价值,周期,ok,
603186.SH,华正新材,主板,电子,118.14165530999999,中盘,成长,科技,ok,
603170.SH,宝立食品,主板,食品饮料,52.80132,,,,error,"ValueError: style tag '消费' not in ['价值', '成长', '红利']"
603227.SH,雪峰科技,主板,基础化工,97.84554251,小盘,价值,周期,ok,
603181.SH,皇马科技,主板,基础化工,88.42274,中盘,价值,周期,ok,
603196.SH,璞源材料,主板,纺织服装,133.9799808,中盘,成长,制造,ok,
603229.SH,奥翔药业,主板,医药,83.6109225,小盘,成长,消费,ok,
603230.SH,内蒙新华,主板,传媒,39.4531668,小盘,成长,消费,ok,
